temp,precip,windspeed,cloudcover,icon,icon_clear-day,icon_cloudy,icon_partly-cloudy-day,icon_rain,icon_snow,date,artist_history,track_history,duration_ms_history,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms_kaggle,time_signature,genre_acoustic,genre_alt-rock,genre_ambient,genre_blues,genre_chill,genre_classical,genre_country,genre_dance,genre_edm,genre_electro,genre_folk,genre_french,genre_garage,genre_hip-hop,genre_indie-pop,genre_k-pop,genre_metal,genre_piano,genre_pop,genre_punk,genre_rock,genre_rock-n-roll,genre_sad,genre_show-tunes,genre_singer-songwriter,genre_soul
17.5,0.0,12.4,45.4,partly-cloudy-day,False,False,True,False,False,2024-07-02,ALI,Wild Side -Anime Ver.-,89666,56,0.426,0.874,0,-2.129,0,0.0696,0.0984,0.0,0.351,0.651,131.282,89667,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
17.5,0.0,12.4,45.4,partly-cloudy-day,False,False,True,False,False,2024-07-02,KANA-BOON,スターマーカー (Album Mix),213640,56,0.502,0.872,4,-3.449,1,0.0421,0.0107,0.0,0.313,0.808,134.047,213640,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
17.5,0.0,12.4,45.4,partly-cloudy-day,False,False,True,False,False,2024-07-02,Ikimonogakari,ブルーバード,215706,67,0.536,0.966,6,-2.929,0,0.0558,0.121,0.0,0.0477,0.849,152.076,215707,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
17.5,0.0,12.4,45.4,partly-cloudy-day,False,False,True,False,False,2024-07-02,UVERworld,Touch off,258706,60,0.411,0.894,4,-3.815,0,0.0465,2.36e-05,0.000447,0.447,0.195,99.607,258707,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
17.3,0.0,10.0,32.3,partly-cloudy-day,False,False,True,False,False,2024-07-03,SPYAIR,イマジネーション,111335,55,0.481,0.938,1,-2.967,1,0.0593,0.00239,2.53e-05,0.118,0.589,101.922,179133,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
17.3,0.0,10.0,32.3,partly-cloudy-day,False,False,True,False,False,2024-07-03,ALI,Wild Side,9166,60,0.616,0.923,8,-4.718,1,0.108,0.0107,0.0035,0.341,0.713,134.081,158500,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
17.3,0.0,10.0,32.3,partly-cloudy-day,False,False,True,False,False,2024-07-03,ALI,Wild Side,149583,60,0.616,0.923,8,-4.718,1,0.108,0.0107,0.0035,0.341,0.713,134.081,158500,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
17.3,0.0,10.0,32.3,partly-cloudy-day,False,False,True,False,False,2024-07-03,THE ORAL CIGARETTES,Kyouran Hey Kids!!,250973,67,0.526,0.981,8,-1.82,1,0.111,0.00318,0.00161,0.187,0.781,142.016,250973,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
17.3,0.0,10.0,32.3,partly-cloudy-day,False,False,True,False,False,2024-07-03,LiSA,紅蓮華,237586,53,0.544,0.979,4,-2.8,0,0.153,0.00336,0.000116,0.0775,0.31,135.001,238587,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
17.3,0.0,10.0,32.3,partly-cloudy-day,False,False,True,False,False,2024-07-03,SiM,The Rumbling (TV Size),48393,64,0.408,0.875,8,-1.536,1,0.0546,1.68e-05,0.000101,0.264,0.646,144.975,90266,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
17.3,0.0,10.0,32.3,partly-cloudy-day,False,False,True,False,False,2024-07-03,UVERworld,ODD FUTURE,226493,54,0.694,0.795,0,-4.649,0,0.0924,0.015,0.0,0.114,0.556,128.036,225907,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
17.3,0.0,10.0,32.3,partly-cloudy-day,False,False,True,False,False,2024-07-03,See Siang Wong,"One Summer's Day (From ""Spirited Away"")",186306,32,0.332,0.136,0,-20.818,1,0.0616,0.994,0.857,0.113,0.0538,182.103,186307,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.3,0.0,10.0,32.3,partly-cloudy-day,False,False,True,False,False,2024-07-03,amazarashi,空に歌えば,217626,59,0.593,0.951,6,-1.335,0,0.0697,0.0142,1.13e-06,0.0961,0.64,102.04,217627,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
17.3,0.0,10.0,32.3,partly-cloudy-day,False,False,True,False,False,2024-07-03,Masayuki Suzuki,DADDY ! DADDY ! DO !,254640,63,0.684,0.815,8,-3.826,0,0.0496,0.322,0.0,0.12,0.819,138.104,254640,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
17.3,0.0,10.0,32.3,partly-cloudy-day,False,False,True,False,False,2024-07-03,Yuko Ando,Shogeki,181594,59,0.399,0.723,11,-4.507,1,0.0681,0.124,0.0,0.352,0.22,137.032,181595,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
17.3,0.0,10.0,32.3,partly-cloudy-day,False,False,True,False,False,2024-07-03,Hello Sleepwalkers,Goya No Machiawase,170640,58,0.406,0.959,0,-3.014,1,0.0952,0.000891,0.0,0.327,0.571,94.277,170640,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
17.3,0.0,10.0,32.3,partly-cloudy-day,False,False,True,False,False,2024-07-03,OFFICIAL HIGE DANDISM,Cry Baby,241680,63,0.318,0.902,1,-4.605,1,0.131,0.0116,0.0,0.393,0.437,199.844,240285,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
17.3,0.0,10.0,32.3,partly-cloudy-day,False,False,True,False,False,2024-07-03,Brian the Sun,HEROES,181360,53,0.526,0.94,2,-3.864,1,0.066,0.00742,0.0,0.268,0.574,99.058,181360,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
17.3,0.0,10.0,32.3,partly-cloudy-day,False,False,True,False,False,2024-07-03,BLUE ENCOUNT,ポラリス,224213,63,0.534,0.941,8,-2.561,1,0.077,0.00204,0.00615,0.102,0.573,95.008,224213,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.3,0.0,10.0,32.3,partly-cloudy-day,False,False,True,False,False,2024-07-03,UVERworld,CORE PRIDE,258693,57,0.482,0.97,2,-3.131,0,0.193,0.005,0.0,0.233,0.441,92.513,258693,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
17.3,0.0,10.0,32.3,partly-cloudy-day,False,False,True,False,False,2024-07-03,LiSA,紅蓮華,237586,53,0.544,0.979,4,-2.8,0,0.153,0.00336,0.000116,0.0775,0.31,135.001,238587,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
17.3,0.0,10.0,32.3,partly-cloudy-day,False,False,True,False,False,2024-07-03,BURNOUT SYNDROMES,PHOENIX,246813,55,0.493,0.947,0,-0.717,1,0.0701,0.111,0.0,0.345,0.656,137.124,246813,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
17.3,0.0,10.0,32.3,partly-cloudy-day,False,False,True,False,False,2024-07-03,PornoGraffitti,THE DAY,241626,62,0.512,0.933,1,-4.759,0,0.0738,0.000761,0.0,0.342,0.465,92.998,241627,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
17.3,0.0,10.0,32.3,partly-cloudy-day,False,False,True,False,False,2024-07-03,DEAN FUJIOKA,History Maker,4700,57,0.397,0.668,9,-4.292,1,0.0855,0.102,0.0,0.0744,0.456,67.012,190045,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.3,0.0,10.0,32.3,partly-cloudy-day,False,False,True,False,False,2024-07-03,Shinsei Kamattechan,Boku no Sensou,18280,65,0.473,0.936,2,-4.877,1,0.0704,0.00916,0.0422,0.31,0.416,144.014,280467,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.5,0.0,10.9,4.9,clear-day,True,False,False,False,False,2024-07-04,Ikimonogakari,ブルーバード,215706,67,0.536,0.966,6,-2.929,0,0.0558,0.121,0.0,0.0477,0.849,152.076,215707,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
18.5,0.0,10.9,4.9,clear-day,True,False,False,False,False,2024-07-04,ALI,LOST IN PARADISE,327966,65,0.648,0.904,6,-4.565,0,0.0786,0.0961,2.07e-06,0.0629,0.728,121.994,327967,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
21.8,0.0,8.3,0.0,clear-day,True,False,False,False,False,2024-07-07,Kikuo,愛して 愛して 愛して,211514,67,0.605,0.842,8,-4.747,1,0.0509,0.0862,3.08e-06,0.106,0.35,115.008,252000,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.8,0.0,8.3,0.0,clear-day,True,False,False,False,False,2024-07-07,Taylor Swift,All Too Well (Taylor's Version),329160,71,0.44,0.528,0,-7.809,1,0.0317,0.0171,0.00203,0.234,0.132,185.972,329160,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21.8,0.0,8.3,0.0,clear-day,True,False,False,False,False,2024-07-07,Taylor Swift,Style,231000,74,0.598,0.786,2,-5.572,1,0.0383,0.00253,0.0016,0.117,0.456,95.019,231000,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21.8,0.0,8.3,0.0,clear-day,True,False,False,False,False,2024-07-07,Lana Del Rey,Chemtrails Over The Country Club,271176,70,0.334,0.276,4,-13.125,0,0.0643,0.877,0.000249,0.113,0.429,201.025,271177,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21.8,0.0,8.3,0.0,clear-day,True,False,False,False,False,2024-07-07,Gwen Stefani,Luxurious,264920,62,0.811,0.726,0,-3.995,1,0.0813,0.154,0.0,0.116,0.666,131.027,264920,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.8,0.0,8.3,0.0,clear-day,True,False,False,False,False,2024-07-07,Olivia Rodrigo,happier,175933,82,0.395,0.443,6,-9.72,1,0.133,0.765,9.67e-06,0.0839,0.338,168.924,175933,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21.8,0.0,8.3,0.0,clear-day,True,False,False,False,False,2024-07-07,Taylor Swift,cardigan,239560,84,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,239560,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21.8,0.0,8.3,0.0,clear-day,True,False,False,False,False,2024-07-07,Laufey,Fragile,241080,59,0.361,0.413,3,-12.43,1,0.065,0.931,0.000179,0.231,0.336,149.301,241080,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
21.8,0.0,8.3,0.0,clear-day,True,False,False,False,False,2024-07-07,Melanie Martinez,Dollhouse,231853,43,0.725,0.708,5,-5.331,0,0.0756,0.22,0.0,0.777,0.555,130.029,231853,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.8,0.0,8.3,0.0,clear-day,True,False,False,False,False,2024-07-07,Sabrina Carpenter,Feather,185552,67,0.787,0.686,6,-4.37,0,0.0339,0.0893,0.0,0.0927,0.836,123.51,185553,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.8,0.0,8.3,0.0,clear-day,True,False,False,False,False,2024-07-07,Dhruv,double take,171743,72,0.456,0.437,8,-11.156,1,0.0867,0.839,0.0,0.218,0.209,108.678,171743,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.8,0.0,8.3,0.0,clear-day,True,False,False,False,False,2024-07-07,Lana Del Rey,Dark Paradise,243187,62,0.6,0.653,1,-8.309,0,0.0594,0.0953,0.0,0.122,0.43,119.994,243187,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21.9,0.0,8.4,21.1,partly-cloudy-day,False,False,True,False,False,2024-07-08,Lana Del Rey,Radio,214573,59,0.423,0.857,2,-5.173,1,0.0687,0.188,2.63e-05,0.105,0.196,75.024,214574,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21.9,0.0,8.4,21.1,partly-cloudy-day,False,False,True,False,False,2024-07-08,Sixpence None The Richer,Kiss Me,208680,39,0.475,0.898,3,-4.776,1,0.0442,0.00379,0.00108,0.082,0.351,100.127,199093,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21.9,0.0,8.4,21.1,partly-cloudy-day,False,False,True,False,False,2024-07-08,Taylor Swift,Midnight Rain,174782,83,0.643,0.363,0,-11.738,1,0.0767,0.69,5.17e-05,0.115,0.23,139.865,174783,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21.9,0.0,8.4,21.1,partly-cloudy-day,False,False,True,False,False,2024-07-08,Olivia Rodrigo,traitor,229226,84,0.38,0.339,3,-7.885,1,0.0338,0.691,0.0,0.12,0.0849,100.607,229227,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21.9,0.0,8.4,21.1,partly-cloudy-day,False,False,True,False,False,2024-07-08,Doja Cat,Kiss Me More (feat. SZA),208666,80,0.764,0.705,8,-3.463,1,0.0284,0.259,8.92e-05,0.12,0.781,110.97,208667,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.9,0.0,8.4,21.1,partly-cloudy-day,False,False,True,False,False,2024-07-08,Lana Del Rey,Art Deco,295066,72,0.282,0.464,11,-11.112,0,0.0533,0.544,0.215,0.111,0.0596,148.345,295067,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21.9,0.0,8.4,21.1,partly-cloudy-day,False,False,True,False,False,2024-07-08,Lana Del Rey,Young And Beautiful,236053,81,0.324,0.416,11,-8.92,0,0.0368,0.262,3.69e-05,0.11,0.151,113.986,236053,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21.9,0.0,8.4,21.1,partly-cloudy-day,False,False,True,False,False,2024-07-08,Taylor Swift,Cruel Summer,178426,83,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,178427,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21.9,0.0,8.4,21.1,partly-cloudy-day,False,False,True,False,False,2024-07-08,Conan Gray,The Cut That Always Bleeds,231920,65,0.489,0.413,0,-6.499,1,0.0314,0.59,0.0,0.0639,0.246,136.116,231920,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21.9,0.0,8.4,21.1,partly-cloudy-day,False,False,True,False,False,2024-07-08,Arctic Monkeys,Stop The World I Wanna Get Off With You,191040,69,0.661,0.73,6,-6.779,0,0.0574,0.0537,3.44e-05,0.14,0.53,95.027,191040,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.9,0.0,8.4,21.1,partly-cloudy-day,False,False,True,False,False,2024-07-08,The Neighbourhood,Prey,282640,63,0.517,0.779,9,-5.005,0,0.0477,0.0258,0.0,0.0622,0.197,115.206,282640,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.9,0.0,8.4,21.1,partly-cloudy-day,False,False,True,False,False,2024-07-08,The Neighbourhood,Flawless,246493,68,0.568,0.871,0,-3.453,1,0.0308,0.0553,0.51,0.303,0.374,119.99,246493,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.9,0.0,8.4,21.1,partly-cloudy-day,False,False,True,False,False,2024-07-08,Arctic Monkeys,Baby I'm Yours,152613,58,0.462,0.595,2,-9.363,1,0.0347,0.215,0.0,0.184,0.64,113.719,152613,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.9,0.0,8.4,21.1,partly-cloudy-day,False,False,True,False,False,2024-07-08,Arctic Monkeys,Knee Socks,139339,74,0.665,0.542,11,-8.323,0,0.033,0.123,0.00291,0.342,0.587,97.975,257563,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.9,0.0,8.4,21.1,partly-cloudy-day,False,False,True,False,False,2024-07-08,The Neighbourhood,Sadderdaze,87989,57,0.414,0.527,4,-4.749,0,0.0287,0.00971,5.05e-05,0.145,0.306,120.009,245827,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.9,0.0,8.4,21.1,partly-cloudy-day,False,False,True,False,False,2024-07-08,Kikuo,愛して 愛して 愛して,40482,67,0.605,0.842,8,-4.747,1,0.0509,0.0862,3.08e-06,0.106,0.35,115.008,252000,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.9,0.0,8.4,21.1,partly-cloudy-day,False,False,True,False,False,2024-07-08,KANA-BOON,シルエット,240133,70,0.436,0.934,2,-2.685,1,0.0507,1.03e-05,0.14,0.321,0.384,91.481,240133,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21.9,0.0,8.4,21.1,partly-cloudy-day,False,False,True,False,False,2024-07-08,SiM,The Rumbling (TV Size),18998,64,0.408,0.875,8,-1.536,1,0.0546,1.68e-05,0.000101,0.264,0.646,144.975,90266,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
21.9,0.0,8.4,21.1,partly-cloudy-day,False,False,True,False,False,2024-07-08,Funguypiano,Outro: Lit (Koe no Katachi / A Silent Voice),157750,30,0.312,0.157,1,-17.006,0,0.0532,0.907,0.901,0.122,0.0395,98.917,157750,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
21.9,0.0,8.4,21.1,partly-cloudy-day,False,False,True,False,False,2024-07-08,Yuko Ando,Shogeki,181594,59,0.399,0.723,11,-4.507,1,0.0681,0.124,0.0,0.352,0.22,137.032,181595,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
21.9,0.0,8.4,21.1,partly-cloudy-day,False,False,True,False,False,2024-07-08,Masayuki Suzuki,DADDY ! DADDY ! DO !,254640,63,0.684,0.815,8,-3.826,0,0.0496,0.322,0.0,0.12,0.819,138.104,254640,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21.9,0.0,8.4,21.1,partly-cloudy-day,False,False,True,False,False,2024-07-08,Dempagumi.Inc,Ψです I LIKE YOU,130143,38,0.72,0.977,9,-1.483,1,0.0887,0.0417,0.0,0.284,0.659,110.056,227973,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.9,0.0,8.4,21.1,partly-cloudy-day,False,False,True,False,False,2024-07-08,7!!,オレンジ,1750,49,0.4,0.563,7,-4.023,1,0.0319,0.194,0.0,0.162,0.311,172.027,350107,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
21.9,0.0,8.4,21.1,partly-cloudy-day,False,False,True,False,False,2024-07-08,2PM,Take off,204000,44,0.615,0.888,3,-4.79,1,0.0303,0.165,0.0,0.204,0.74,131.995,204000,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
21.9,0.0,8.4,21.1,partly-cloudy-day,False,False,True,False,False,2024-07-08,amazarashi,空に歌えば,217626,59,0.593,0.951,6,-1.335,0,0.0697,0.0142,1.13e-06,0.0961,0.64,102.04,217627,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21.9,0.0,8.4,21.1,partly-cloudy-day,False,False,True,False,False,2024-07-08,Nightmare,the WORLD,233200,55,0.494,0.938,11,-2.359,0,0.0384,0.000474,0.0,0.314,0.822,95.049,234173,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
21.9,0.0,8.4,21.1,partly-cloudy-day,False,False,True,False,False,2024-07-08,UVERworld,CORE PRIDE,258693,57,0.482,0.97,2,-3.131,0,0.193,0.005,0.0,0.233,0.441,92.513,258693,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21.9,0.0,8.4,21.1,partly-cloudy-day,False,False,True,False,False,2024-07-08,Masayuki Suzuki,DADDY ! DADDY ! DO !,254640,63,0.684,0.815,8,-3.826,0,0.0496,0.322,0.0,0.12,0.819,138.104,254640,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
23.3,0.0,7.4,2.9,clear-day,True,False,False,False,False,2024-07-09,LiSA,crossing field,67532,66,0.45,0.983,5,-2.246,1,0.282,0.0186,0.0,0.265,0.314,179.041,248947,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
23.3,0.0,7.4,2.9,clear-day,True,False,False,False,False,2024-07-09,LiSA,crossing field,18048,66,0.45,0.983,5,-2.246,1,0.282,0.0186,0.0,0.265,0.314,179.041,248947,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
23.3,0.0,7.4,2.9,clear-day,True,False,False,False,False,2024-07-09,Olivia Rodrigo,"All I Want - From ""High School Musical: The Musical: The Series""",1344,76,0.376,0.43,0,-6.585,0,0.0328,0.0902,0.0,0.0912,0.129,77.599,177323,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
23.3,0.0,7.4,2.9,clear-day,True,False,False,False,False,2024-07-09,Yoshiki,Red Swan,263720,63,0.275,0.782,10,-4.689,1,0.0467,0.0521,2.25e-06,0.331,0.154,131.744,263720,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
23.3,0.0,7.4,2.9,clear-day,True,False,False,False,False,2024-07-09,YOASOBI,怪物,130630,68,0.627,0.824,1,-3.419,1,0.118,0.0699,6.57e-05,0.31,0.774,169.935,206000,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
23.3,0.0,7.4,2.9,clear-day,True,False,False,False,False,2024-07-09,Eve,Kaikai Kitan,221426,73,0.584,0.911,5,-3.515,0,0.09,0.0119,0.0,0.119,0.606,92.502,221426,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
23.3,0.0,7.4,2.9,clear-day,True,False,False,False,False,2024-07-09,THE ORAL CIGARETTES,Kyouran Hey Kids!!,250973,67,0.526,0.981,8,-1.82,1,0.111,0.00318,0.00161,0.187,0.781,142.016,250973,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
23.3,0.0,7.4,2.9,clear-day,True,False,False,False,False,2024-07-09,Dempagumi.Inc,Ψです I LIKE YOU,84532,38,0.72,0.977,9,-1.483,1,0.0887,0.0417,0.0,0.284,0.659,110.056,227973,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.3,0.0,7.4,2.9,clear-day,True,False,False,False,False,2024-07-09,Hello Sleepwalkers,Goya No Machiawase,170640,58,0.406,0.959,0,-3.014,1,0.0952,0.000891,0.0,0.327,0.571,94.277,170640,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
23.3,0.0,7.4,2.9,clear-day,True,False,False,False,False,2024-07-09,Ikimonogakari,熱情のスペクトラム,223613,61,0.479,0.902,11,-2.665,0,0.0439,0.0593,0.0,0.394,0.748,159.975,223613,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
23.3,0.0,7.4,2.9,clear-day,True,False,False,False,False,2024-07-09,LiSA,紅蓮華,237586,53,0.544,0.979,4,-2.8,0,0.153,0.00336,0.000116,0.0775,0.31,135.001,238587,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
23.3,0.0,7.4,2.9,clear-day,True,False,False,False,False,2024-07-09,PornoGraffitti,THE DAY,241626,62,0.512,0.933,1,-4.759,0,0.0738,0.000761,0.0,0.342,0.465,92.998,241627,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
23.3,0.0,7.4,2.9,clear-day,True,False,False,False,False,2024-07-09,BURNOUT SYNDROMES,PHOENIX,27890,55,0.493,0.947,0,-0.717,1,0.0701,0.111,0.0,0.345,0.656,137.124,246813,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
23.3,0.0,7.4,2.9,clear-day,True,False,False,False,False,2024-07-09,BURNOUT SYNDROMES,PHOENIX,218849,55,0.493,0.947,0,-0.717,1,0.0701,0.111,0.0,0.345,0.656,137.124,246813,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
23.3,0.0,7.4,2.9,clear-day,True,False,False,False,False,2024-07-09,Kikuo,愛して 愛して 愛して,252000,67,0.605,0.842,8,-4.747,1,0.0509,0.0862,3.08e-06,0.106,0.35,115.008,252000,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.3,0.0,7.4,2.9,clear-day,True,False,False,False,False,2024-07-09,UVERworld,CORE PRIDE,258693,57,0.482,0.97,2,-3.131,0,0.193,0.005,0.0,0.233,0.441,92.513,258693,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
