endTime,artistName,trackName,msPlayed,genre
2024-12-15 21:11,One Direction,I Wish,216946,pop
2024-12-15 21:14,One Direction,Olivia,177973,pop
2024-12-15 21:32,One Direction,One Way or Another (Teenage Kicks),157293,pop
2024-12-15 21:43,"Tyler, The Creator","Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)",255915,Hip-Hop
2024-12-15 21:48,One Direction,One Thing,197600,pop
2024-12-15 21:55,One Direction,Steal My Girl,228133,pop
2024-12-15 21:56,One Direction,Home,9407,pop
2024-12-15 22:00,One Direction,Wolves,241533,pop
2024-12-15 22:04,One Direction,Story of My Life,245493,pop
2024-12-15 22:07,One Direction,Stand Up,175093,pop
2024-12-15 22:10,One Direction,No Control,199720,pop
2024-12-15 22:14,One Direction,I Should Have Kissed You,215933,pop
2024-12-15 22:18,One Direction,Half a Heart,188546,pop
2024-12-15 22:20,One Direction,Midnight Memories,176320,pop
2024-12-15 22:22,One Direction,Right Now,75220,pop
2024-12-15 22:28,One Direction,Half a Heart,188546,pop
2024-12-15 22:31,One Direction,Right Now,200400,pop
2024-12-15 22:35,One Direction,Hey Angel,240000,pop
2024-12-15 22:39,One Direction,What Makes You Beautiful,199986,pop
2024-12-16 02:16,One Direction,Live While We're Young,7410,pop
2024-12-16 02:16,One Direction,Live While We're Young,58916,pop
2024-12-16 02:18,d4vd,Romantic Homicide,132630,rnb
2024-12-16 02:34,David Kushner,Daylight,186909,indie
2024-12-16 02:40,Cigarettes After Sex,Sweet,292110,dream pop
2024-12-16 02:45,Arctic Monkeys,Snap Out Of It,193030,indie
2024-12-16 02:46,Arctic Monkeys,Cornerstone,40639,indie
2024-12-16 02:55,The Neighbourhood,A Little Death,209706,indie
2024-12-16 02:58,The Neighbourhood,Silver Lining,179453,indie
2024-12-16 03:02,Chase Atlantic,Tidal Wave,243670,rnb
2024-12-16 03:06,Chase Atlantic,Moonlight,252000,rnb
2024-12-16 03:16,The Neighbourhood,Daddy Issues,260173,indie
2024-12-16 03:35,Arctic Monkeys,I Wanna Be Yours,183956,indie
2024-12-16 03:42,Chase Atlantic,Numb to the Feeling,227586,rnb
2024-12-16 03:47,The Neighbourhood,Fallen Star,224938,indie
2024-12-16 03:54,Cigarettes After Sex,Heavenly,241210,dream pop
2024-12-16 05:01,Cults,Always Forever,112900,indie pop
2024-12-17 23:53,Cults,Always Forever,111945,indie pop
2024-12-19 01:51,The Neighbourhood,Compass,88664,indie
2024-12-19 01:55,The Neighbourhood,Compass,79300,indie
2024-12-19 01:59,The Neighbourhood,Softcore,206280,indie
2024-12-19 02:39,The Neighbourhood,Sweater Weather,69220,indie
2024-12-20 00:35,The Neighbourhood,Sweater Weather,242710,indie
2024-12-20 00:38,Arctic Monkeys,Arabella,207356,indie
2024-12-20 00:58,The Neighbourhood,Prey,282640,indie
2024-12-20 01:02,The Neighbourhood,Sadderdaze,245826,indie
2024-12-20 01:48,Chase Atlantic,The Walls,69602,rnb
2024-12-20 01:53,Ariana Grande,Side To Side,0,pop
2024-12-20 01:53,Ariana Grande,Side To Side,1600,pop
2024-12-20 01:53,Ariana Grande,Side To Side,252590,pop
2024-12-20 01:57,Ariana Grande,34+35,173710,pop
2024-12-22 00:56,Chase Atlantic,HEAVEN AND BACK,248240,rnb
2024-12-22 01:10,Chase Atlantic,Falling,223240,rnb
2024-12-22 01:13,Arctic Monkeys,Why'd You Only Call Me When You're High?,161123,indie
2024-12-22 01:17,Cigarettes After Sex,Cry,256800,dream pop
2024-12-22 01:20,Chase Atlantic,LUST,204106,rnb
2024-12-22 01:25,The Neighbourhood,Daddy Issues,260173,indie
2024-12-22 01:30,The Neighbourhood,Flawless,246493,indie
2024-12-22 01:33,Chase Atlantic,Okay,212306,rnb
2024-12-22 01:37,Chase Atlantic,OHMAMI,226835,rnb
2024-12-22 01:40,The Neighbourhood,Softcore,206280,indie
2024-12-22 01:43,The Neighbourhood,Compass,167960,indie
2024-12-22 03:24,Chase Atlantic,Meddle About,101964,rnb
2024-12-22 11:35,Chase Atlantic,Meddle About,102183,rnb
2024-12-22 11:35,Chase Atlantic,Swim,8929,rnb
2024-12-22 22:36,Arctic Monkeys,There’d Better Be A Mirrorball,87594,indie
2024-12-26 04:22,Arctic Monkeys,There’d Better Be A Mirrorball,1642,indie
2024-12-26 04:45,YOASOBI,怪物,2325,j-pop
2024-12-26 05:51,King Gnu,Prayer X,7210,j-pop
2025-01-03 08:52,Nick Jonas,Jealous,223106,pop
2025-01-03 08:55,One Direction,One Thing,188318,pop
2025-01-06 20:27,Conan Gray,The Cut That Always Bleeds,3776,seen live
2025-01-06 20:27,Conan Gray,The Cut That Always Bleeds,6530,seen live
2025-01-06 20:31,Laufey,Fragile,241080,jazz
2025-01-06 20:36,Conan Gray,The Cut That Always Bleeds,231920,seen live
2025-01-06 20:46,Lana Del Rey,"Once Upon a Dream - From ""Maleficent"" / Pop Version",203080,female vocalists
2025-01-06 20:53,Tinashe,2 On (feat. ScHoolboy Q),227000,alternative r&b
2025-01-06 20:55,Laufey,From The Start,169573,jazz
2025-01-06 20:59,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217706,soft pop
2025-01-06 21:14,SZA,Snooze,201800,rnb
2025-01-06 21:18,Taylor Swift,Fearless (Taylor’s Version),241591,country
2025-01-06 21:22,Coyote Theory,This Side of Paradise,242010,indie
2025-01-06 21:26,Taylor Swift,my tears ricochet,255893,country
2025-01-06 21:29,Olivia Rodrigo,happier,175933,pop
2025-01-06 21:33,Ellie Goulding,My Blood,234184,female vocalists
2025-01-06 21:37,Taylor Swift,You Belong With Me,231133,country
2025-01-06 21:41,Taylor Swift,Labyrinth,247962,country
2025-01-06 21:45,The Weeknd,"One Of The Girls (with JENNIE, Lily Rose Depp)",244684,rnb
2025-01-06 21:49,Taylor Swift,Style,231000,country
2025-01-06 21:55,Lana Del Rey,Brooklyn Baby,351640,female vocalists
2025-01-06 22:00,Adele,Skyfall,286480,dangdut
2025-01-06 22:04,Ruth B.,Lost Boy,275280,pop
2025-01-06 22:07,Taylor Swift,Midnight Rain,174782,country
2025-01-06 22:11,Lana Del Rey,Dark Paradise,243187,female vocalists
2025-01-06 22:16,Gwen Stefani,Luxurious,264920,pop
2025-01-06 22:19,Conan Gray,The Cut That Always Bleeds,231920,seen live
2025-01-06 22:23,Joji,Glimpse of Us,233453,Lo-Fi
2025-01-07 00:17,Taylor Swift,All Of The Girls You Loved Before,221407,country
2025-01-07 00:22,Lana Del Rey,Art Deco,295066,female vocalists
2025-01-07 00:27,Lana Del Rey,Cinnamon Girl,300683,female vocalists
2025-01-07 00:31,d4vd,Here With Me,242484,rnb
2025-01-07 00:34,Kali Uchis,Moonlight,106261,rnb
2025-01-07 00:36,d4vd,Romantic Homicide,132630,rnb
2025-01-07 00:40,Chase Atlantic,Church,220000,rnb
2025-01-07 00:45,The Neighbourhood,The Shining,214693,indie
2025-01-07 00:52,The Neighbourhood,Prey,282640,indie
2025-01-07 01:10,Cigarettes After Sex,Sunsetz,215150,dream pop
2025-01-07 01:14,Conan Gray,The Cut That Always Bleeds,231920,seen live
2025-01-07 01:15,Arctic Monkeys,There’d Better Be A Mirrorball,64895,indie
2025-01-07 01:19,ECLIPSE,Sudden Shower,233031,soundtrack
2025-01-07 01:28,The Neighbourhood,Devil's Advocate,100988,indie
2025-01-07 01:32,Conan Gray,The Cut That Always Bleeds,231920,seen live
2025-01-07 01:38,MINNIE,Like A Dream,249217,k-pop
2025-01-07 01:59,Superfruit,GUY.exe,222680,pop
2025-01-07 02:19,Aimer,Sailing,144870,anime
2025-01-07 05:59,Aimer,Sailing,191358,anime
2025-01-07 06:01,Jamie Miller,Wishes,117731,pop
2025-01-07 06:02,Wanna One,Energetic,51968,k-pop
2025-01-07 08:30,SEVENTEEN,VERY NICE,94762,k-pop
2025-01-07 19:48,SZA,Kill Bill,153946,rnb
2025-01-07 19:52,Lana Del Rey,"Once Upon a Dream - From ""Maleficent"" / Pop Version",203080,female vocalists
2025-01-07 19:56,Lana Del Rey,Young And Beautiful,236053,female vocalists
2025-01-07 20:09,Doechii,What It Is (Solo Version),109290,rap
2025-01-07 20:13,Lana Del Rey,Dark Paradise,243187,female vocalists
2025-01-07 20:20,Katy Perry,Wide Awake,220946,pop
2025-01-07 20:23,SZA,Saturn,186191,rnb
2025-01-07 20:27,The Weeknd,"One Of The Girls (with JENNIE, Lily Rose Depp)",244684,rnb
2025-01-07 20:32,Joji,Glimpse of Us,233453,Lo-Fi
2025-01-07 20:42,Taylor Swift,Daylight,293453,country
2025-01-07 20:57,Sixpence None The Richer,Kiss Me,208680,pop
2025-01-07 21:00,Lady Gaga,Die With A Smile,49393,art pop
2025-01-07 21:06,Lana Del Rey,Ultraviolence,251480,female vocalists
2025-01-07 21:11,beabadoobee,A Night To Remember,233388,bedroom pop
2025-01-07 21:16,Kali Uchis,Moonlight,187557,rnb
2025-01-08 00:18,Lana Del Rey,West Coast,238063,female vocalists
2025-01-08 00:21,Arctic Monkeys,Stop The World I Wanna Get Off With You,191040,indie
2025-01-08 00:25,Chase Atlantic,Church,220000,rnb
2025-01-08 00:29,The Neighbourhood,Cherry Flavoured,208453,indie
2025-01-08 00:32,Beach Weather,"Sex, Drugs, Etc.",196784,indie
2025-01-08 00:36,Cigarettes After Sex,Cry,256800,dream pop
2025-01-08 00:40,Cigarettes After Sex,Sunsetz,215150,dream pop
2025-01-08 00:48,The Neighbourhood,Flawless,246493,indie
2025-01-08 00:52,The Neighbourhood,A Little Death,209706,indie
2025-01-08 01:04,Cigarettes After Sex,John Wayne,258483,dream pop
2025-01-08 01:12,Chase Atlantic,Slow Down,212093,rnb
2025-01-08 01:21,The Neighbourhood,Sweater Weather,240400,indie
2025-01-08 01:24,Djo,End of Beginning,159245,psychedelic pop
2025-01-08 01:35,The Neighbourhood,Prey,282640,indie
2025-01-08 01:39,The Neighbourhood,Daddy Issues,260173,indie
2025-01-08 01:43,Chase Atlantic,MAMACITA,202931,rnb
2025-01-08 01:57,The Neighbourhood,Softcore,206280,indie
2025-01-08 02:02,The Neighbourhood,Fallen Star,224938,indie
2025-01-08 20:35,The Neighbourhood,Baby Came Home,80286,indie
2025-01-08 20:37,The Neighbourhood,Baby Came Home,146596,indie
2025-01-08 21:16,Cigarettes After Sex,Stop Waiting,31754,dream pop
2025-01-08 21:20,Olivia Rodrigo,vampire,219724,pop
2025-01-08 21:33,Gwen Stefani,Luxurious,264920,pop
2025-01-08 21:59,Ariana Grande,we can't be friends (wait for your love),376394,pop
2025-01-08 22:04,Lana Del Rey,West Coast,256760,female vocalists
2025-01-08 22:04,Taylor Swift,Gorgeous,10200,country
2025-01-08 22:06,Taylor Swift,Anti-Hero,124170,country
2025-01-08 22:09,Laufey,Valentine,168906,jazz
2025-01-08 22:11,Mitski,My Love Mine All Mine,137773,seen live
2025-01-08 22:15,Lana Del Rey,Young And Beautiful,236053,female vocalists
2025-01-08 22:23,Taylor Swift,Fearless (Taylor’s Version),241591,country
2025-01-08 23:33,Taylor Swift,my tears ricochet,255893,country
2025-01-08 23:35,Taylor Swift,Cruel Summer,86629,country
2025-01-08 23:38,Sixpence None The Richer,Kiss Me,208680,pop
2025-01-08 23:42,Taylor Swift,Style,231000,country
2025-01-08 23:46,Taylor Swift,I Can See You (Taylor’s Version) (From The Vault),273186,country
2025-01-08 23:50,Sasha Alex Sloan,Dancing With Your Ghost,197732,indie pop
2025-01-08 23:53,Olivia Rodrigo,deja vu,215506,pop
2025-01-08 23:54,Lana Del Rey,Radio,4040,female vocalists
2025-01-08 23:54,Lana Del Rey,Radio,38534,female vocalists
2025-01-08 23:57,One Direction,No Control,199720,pop
2025-01-09 00:02,One Direction,"Rock Me - Live Version from The Motion Picture ""One Direction: This Is Us""",255320,pop
2025-01-09 00:06,One Direction,Wolves,241533,pop
2025-01-09 00:12,One Direction,Infinity,249602,pop
2025-01-09 00:16,One Direction,Stand Up,175093,pop
2025-01-09 00:19,One Direction,Diana,184666,pop
2025-01-09 00:27,One Direction,A.M.,124924,pop
2025-01-09 00:32,Sukima Switch,Ah Yeah!! - 2020 Remaster,306213,j-pop
2025-01-09 00:35,SiM,The Rumbling (TV Size),3270,classical
2025-01-09 00:35,Funguypiano,Outro: Lit (Koe no Katachi / A Silent Voice),117466,piano
2025-01-09 00:36,Tia,Deal with the devil,8460,pop urbaine
2025-01-09 00:40,物語シリーズ,恋愛サーキュレーション,255040,anime
2025-01-09 01:15,Cells at Work!,Mission! Health Comes First,202773,anime
2025-01-09 18:42,BURNOUT SYNDROMES,FLY HIGH!!,123246,anime
2025-01-09 18:45,BURNOUT SYNDROMES,FLY HIGH!!,121250,anime
2025-01-09 18:50,Dempagumi.Inc,Ψ発見伝！,236842,anime
2025-01-09 19:06,LiSA,crossing field,248946,k-pop
2025-01-09 19:10,Jibaku Shonen Band,No.7,232413,anime
2025-01-09 19:19,2PM,Take off,204000,k-pop
2025-01-09 19:31,Eve,Kaikai Kitan,221426,Hip-Hop
2025-01-09 19:44,Kikuo,君はできない子,261600,vocaloid
2025-01-09 19:48,amazarashi,空に歌えば,217626,anime
2025-01-09 19:57,Ikimonogakari,ブルーバード,215706,anime
2025-01-09 20:13,yama,Oz.,194273,Stoner Rock
2025-01-09 20:16,Who-ya Extended,VIVID VICE,185173,anime
2025-01-09 20:29,Sawano Hiroyuki,Attack on Titan,256920,anime
2025-01-09 21:21,Linked Horizon,Shinzo wo Sasageyo !,2402,anime
2025-01-09 22:23,Linked Horizon,Shinzo wo Sasageyo !,3600,anime
2025-01-09 22:26,The Neighbourhood,Cherry Flavoured,208453,indie
2025-01-09 22:31,The Neighbourhood,Reflections,244013,indie
2025-01-09 22:46,The Neighbourhood,Fallen Star,224938,indie
2025-01-09 22:50,Arctic Monkeys,She's Thunderstorms,38177,indie
2025-01-09 22:50,Chase Atlantic,Swim,228786,rnb
2025-01-09 22:55,The Neighbourhood,Prey,282640,indie
2025-01-09 23:02,Cigarettes After Sex,Falling In Love,245840,dream pop
2025-01-09 23:12,The Neighbourhood,A Little Death,209706,indie
2025-01-09 23:22,Chase Atlantic,Friends,67023,rnb
2025-01-09 23:22,Cigarettes After Sex,Pure,2800,dream pop
2025-01-09 23:27,Arctic Monkeys,Do I Wanna Know?,272394,indie
2025-01-10 00:00,Chase Atlantic,Falling,223240,rnb
2025-01-10 00:04,Cigarettes After Sex,John Wayne,258483,dream pop
2025-01-13 19:45,Cults,Always Forever,55622,indie pop
2025-01-13 19:49,Lana Del Rey,Diet Mountain Dew,222920,female vocalists
2025-01-13 19:53,Taylor Swift,Fearless (Taylor’s Version),241591,country
2025-01-13 20:29,Mitski,My Love Mine All Mine,137773,seen live
2025-01-13 20:41,Sasha Alex Sloan,Dancing With Your Ghost,197732,indie pop
2025-01-13 20:51,Laufey,From The Start,169573,jazz
2025-01-13 20:56,Lana Del Rey,Say Yes To Heaven,209156,female vocalists
2025-01-13 21:00,Ariana Grande,we can't be friends (wait for your love),228639,pop
2025-01-13 21:04,yama,Oz.,194273,Stoner Rock
2025-01-13 21:24,Lady Gaga,Die With A Smile,251667,art pop
2025-01-13 22:19,Taylor Swift,Love Story,235266,country
2025-01-13 22:23,Lana Del Rey,Ultraviolence,251480,female vocalists
2025-01-13 22:26,Justin Bieber,Ghost,153190,pop
2025-01-14 00:36,Taylor Swift,London Boy,190240,country
2025-01-14 00:41,7!!,オレンジ,350106,gangster rap
2025-01-14 00:46,Taylor Swift,I Can See You (Taylor’s Version) (From The Vault),273186,country
2025-01-14 00:49,SZA,Saturn,186191,rnb
2025-01-14 00:53,Olivia Rodrigo,deja vu,215506,pop
2025-01-14 00:55,SZA,Kill Bill,153946,rnb
2025-01-14 00:58,Taylor Swift,Cruel Summer,178426,country
2025-01-14 01:02,Taylor Swift,The Way I Loved You (Taylor’s Version),243136,country
2025-01-14 01:07,Gwen Stefani,Luxurious,264920,pop
2025-01-14 01:10,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217706,soft pop
2025-01-14 01:14,Katy Perry,Wide Awake,220946,pop
2025-01-14 01:18,ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker),247160,pop
2025-01-14 01:28,Lana Del Rey,Radio,214573,female vocalists
2025-01-14 01:32,Taylor Swift,Wildest Dreams,220440,country
2025-01-14 01:35,Katy Perry,Wide Awake,220946,pop
2025-01-14 01:38,Olivia Rodrigo,"All I Want - From ""High School Musical: The Musical: The Series""",177322,pop
2025-01-14 01:42,HYBS,Tip Toe,224725,synthpop
2025-01-14 02:14,Lana Del Rey,Cinnamon Girl,300683,female vocalists
2025-01-14 02:19,Taylor Swift,Daylight,293453,country
2025-01-14 19:55,Laufey,Promise,141013,jazz
2025-01-14 19:56,Laufey,Promise,93236,jazz
2025-01-14 20:25,Olivia Rodrigo,happier,175933,pop
2025-01-14 20:44,Lana Del Rey,Dark Paradise,103200,female vocalists
2025-01-14 20:48,Chase Atlantic,Falling,223240,rnb
2025-01-14 20:51,The Neighbourhood,A Little Death,209706,indie
2025-01-14 20:56,Chase Atlantic,Tidal Wave,243670,rnb
2025-01-14 20:59,Chase Atlantic,Swim,228786,rnb
2025-01-14 21:07,The Neighbourhood,Afraid,251186,indie
2025-01-14 21:13,Arctic Monkeys,505,253586,indie
2025-01-14 21:17,The Neighbourhood,The Beach,255133,indie
2025-01-14 21:21,The Neighbourhood,Nervous,245000,indie
2025-01-14 21:26,The Neighbourhood,W.D.Y.W.F.M?,259413,indie
2025-01-14 21:30,Cigarettes After Sex,Each Time You Fall in Love,290630,dream pop
2025-01-14 21:34,The Neighbourhood,You Get Me So High,153000,indie
2025-01-14 21:38,The Neighbourhood,Sweater Weather,240400,indie
2025-01-14 21:51,The Neighbourhood,Baby Came Home 2 / Valentines,390493,indie
2025-01-14 21:55,The Weeknd,"One Of The Girls (with JENNIE, Lily Rose Depp)",244684,rnb
2025-01-14 22:00,jsthebg,American Wedding,299899,
2025-01-14 22:03,The Neighbourhood,Leaving Tonight,203866,indie
2025-01-14 22:07,The Neighbourhood,Softcore,206280,indie
2025-01-14 22:12,The Neighbourhood,Cry Baby,235160,indie
2025-01-14 22:15,ELIO,hurts 2 hate somebody (with Chase Atlantic & No Rome),186665,choral
2025-01-14 22:19,The Neighbourhood,Daddy Issues,260173,indie
2025-01-14 22:23,Chase Atlantic,OHMAMI,226835,rnb
2025-01-14 22:27,The Neighbourhood,Scary Love,222666,indie
2025-01-14 22:31,Cigarettes After Sex,Pure,254626,dream pop
2025-01-14 22:34,Arctic Monkeys,Why'd You Only Call Me When You're High?,161123,indie
2025-01-14 22:37,Arctic Monkeys,R U Mine?,201726,indie
2025-01-14 22:43,Cigarettes After Sex,Stop Waiting,362973,dream pop
2025-01-14 22:47,Chase Atlantic,LIKE A ROCKSTAR,208111,rnb
2025-01-14 22:51,Arctic Monkeys,There’d Better Be A Mirrorball,265798,indie
2025-01-14 22:56,Cigarettes After Sex,Heavenly,286773,dream pop
2025-01-14 23:00,Chase Atlantic,Church,220000,rnb
2025-01-15 00:35,Cigarettes After Sex,Sunsetz,43556,dream pop
2025-01-15 00:40,Chase Atlantic,EMPTY,230266,rnb
2025-01-15 00:52,Chase Atlantic,Meddle About,203886,rnb
2025-01-15 00:55,The Neighbourhood,Compass,167960,indie
2025-01-15 01:09,The Neighbourhood,Flawless,246493,indie
2025-01-15 01:15,Hozier,Too Sweet,251424,blues
2025-01-15 02:20,Arctic Monkeys,Knee Socks,257563,indie
2025-01-15 02:23,David Kushner,Daylight,212953,indie
2025-01-15 10:00,Djo,End of Beginning,17712,psychedelic pop
2025-01-15 18:47,Djo,End of Beginning,141790,psychedelic pop
2025-01-15 18:58,Cigarettes After Sex,You're the Only Good Thing In My Life,209774,dream pop
2025-01-15 19:03,Yoshiki,Red Swan,263720,anime
2025-01-15 19:17,Brian the Sun,HEROES,181360,anime
2025-01-15 19:45,Masatoshi Ono,departure!,257520,anime
2025-01-15 19:49,Eve,Kaikai Kitan,221426,Hip-Hop
2025-01-15 19:52,See Siang Wong,"One Summer's Day (From ""Spirited Away"")",86443,classical piano
2025-01-15 19:56,UVERworld,Touch off,258706,anime
2025-01-15 20:01,Shinsei Kamattechan,Boku no Sensou,280466,anime
2025-01-15 20:04,Cells at Work!,Mission! Health Comes First,202773,anime
2025-01-15 20:08,Dempagumi.Inc,Ψです I LIKE YOU,227973,anime
2025-01-15 20:12,Jibaku Shonen Band,No.7,232413,anime
2025-01-15 20:16,Tokyo Anniversary,Again (From Fullmetal Alchemist),242632,vocaloid
2025-01-15 20:19,Hello Sleepwalkers,Goya No Machiawase,170640,j-rock
2025-01-15 20:23,MAN WITH A MISSION,Seven Deadly Sins,207000,anime
2025-01-15 20:27,UVERworld,CORE PRIDE,258693,anime
2025-01-15 20:28,Nordex,Navigator (The Millionaire Detective Balance: Unlimited),91888,anime
2025-01-15 20:33,KANA-BOON,スターマーカー (Album Mix),213640,anime
2025-01-15 20:37,yama,Oz.,194273,Stoner Rock
2025-01-15 23:26,ALI,Wild Side,23379,dangdut
2025-01-15 23:28,ALI,Wild Side,135132,dangdut
2025-01-15 23:35,Masayuki Suzuki,ラブ・ドラマティック (Funky Flag Version),262946,anime
2025-01-15 23:36,BURNOUT SYNDROMES,FLY HIGH!!,23042,anime
2025-01-15 23:39,Cigarettes After Sex,Sweet,6180,dream pop
2025-01-15 23:41,Arctic Monkeys,Baby I'm Yours,152613,indie
2025-01-15 23:45,Cults,Always Forever,223746,indie pop
2025-01-15 23:54,The Neighbourhood,Flawless,246493,indie
2025-01-16 00:10,Cigarettes After Sex,Each Time You Fall in Love,266886,dream pop
2025-01-16 00:13,One Direction,Home,194906,pop
2025-01-16 00:25,One Direction,Little Things,219040,pop
2025-01-16 00:35,One Direction,Stockholm Syndrome,214720,pop
2025-01-16 00:39,One Direction,Hey Angel,240000,pop
2025-01-16 00:43,One Direction,I Should Have Kissed You,215933,pop
2025-01-16 00:55,One Direction,You & I,237933,pop
2025-01-16 01:07,One Direction,Infinity,249480,pop
2025-01-18 09:39,One Direction,Girl Almighty,126516,pop
2025-01-18 09:47,Saint Avangeline,Lilith,255709,indie
2025-01-18 09:47,The Neighbourhood,Reflections,10904,indie
2025-01-18 09:51,Saint Avangeline,Lilith,255709,indie
2025-01-18 09:55,Saint Avangeline,Lilith,255709,indie
2025-01-18 10:00,Saint Avangeline,Lilith,255709,indie
2025-01-18 10:05,Saint Avangeline,Lilith,201056,indie
2025-01-20 19:35,beabadoobee,Glue Song,135066,bedroom pop
2025-01-20 19:43,Taylor Swift,Lover,1790,country
2025-01-20 19:43,Saint Avangeline,Lilith,8314,indie
2025-01-20 19:43,beabadoobee,Glue Song,840,bedroom pop
2025-01-20 19:46,beabadoobee,Glue Song,135066,bedroom pop
2025-01-20 19:50,Saint Avangeline,Lilith,255709,indie
2025-01-20 19:54,Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",21126,pop
2025-01-20 19:54,Taylor Swift,Lover,221306,country
2025-01-20 19:59,Taylor Swift,Back To December,293026,country
2025-01-20 20:03,Taylor Swift,Don’t Blame Me,236413,country
2025-01-20 20:08,Lana Del Rey,Sad Girl,317760,female vocalists
2025-01-20 20:13,Taylor Swift,I Can See You (Taylor’s Version) (From The Vault),273186,country
2025-01-20 20:16,HYBS,Tip Toe,224725,synthpop
2025-01-20 20:19,Laufey,From The Start,169573,jazz
2025-01-20 20:22,beabadoobee,the perfect pair,177533,bedroom pop
2025-01-20 20:26,Olivia Rodrigo,vampire,219724,pop
2025-01-20 20:31,Taylor Swift,Daylight,293453,country
2025-01-20 20:35,Taylor Swift,Labyrinth,247962,country
2025-01-20 20:40,Lana Del Rey,Million Dollar Man,230120,female vocalists
2025-01-20 20:41,Ariana Grande,intro (end of the world),92400,pop
2025-01-20 20:44,Laufey,Valentine,168906,jazz
2025-01-20 20:49,Adele,Skyfall,286480,dangdut
2025-01-20 20:52,Sabrina Carpenter,Looking at Me,181120,pop
2025-01-20 21:00,Sabrina Carpenter,Feather,162735,pop
2025-01-20 21:06,The Neighbourhood,Baby Came Home 2 / Valentines,390493,indie
2025-01-20 21:10,The Neighbourhood,A Little Death,209706,indie
2025-01-20 21:14,The Neighbourhood,Alleyways,267853,indie
2025-01-20 21:18,The Neighbourhood,Afraid,251186,indie
2025-01-20 21:22,Hozier,Too Sweet,251424,blues
2025-01-20 21:25,Djo,End of Beginning,159245,psychedelic pop
2025-01-20 21:29,Cigarettes After Sex,Pure,254626,dream pop
2025-01-20 22:27,Arctic Monkeys,Cornerstone,197973,indie
2025-01-21 01:11,The Neighbourhood,Flawless,246493,indie
2025-01-21 01:15,Lady Gaga,Die With A Smile,251667,art pop
2025-01-21 01:29,Arctic Monkeys,Do I Wanna Know?,272394,indie
2025-01-21 05:26,The Neighbourhood,Sweater Weather,240400,indie
2025-01-21 05:30,Chase Atlantic,Swim,228786,rnb
2025-01-21 05:58,Chase Atlantic,Drugs & Money - New Mix,239921,rnb
2025-01-21 06:01,Cigarettes After Sex,K.,158375,dream pop
2025-01-21 06:04,The Neighbourhood,You Get Me So High,153000,indie
2025-01-21 06:08,Arctic Monkeys,She's Thunderstorms,234920,indie
2025-01-21 20:46,jsthebg,American Wedding,161290,
2025-01-21 20:51,jsthebg,American Wedding,305429,
2025-01-21 20:54,Arctic Monkeys,Why'd You Only Call Me When You're High?,161123,indie
2025-01-21 21:08,Cigarettes After Sex,Heavenly,286773,dream pop
2025-01-21 21:12,Chase Atlantic,Into It,196767,rnb
2025-01-21 21:22,The Neighbourhood,Female Robbery,209520,indie
2025-01-21 21:25,Chase Atlantic,LUST,204106,rnb
2025-01-21 21:43,The Neighbourhood,The Beach,255133,indie
2025-01-21 21:52,Chase Atlantic,Okay,187556,rnb
2025-01-21 21:58,Charlie Puth,One Call Away,194453,soft pop
2025-01-21 22:17,Taylor Swift,Bejeweled,194165,country
2025-01-21 22:23,Taylor Swift,All Too Well (Taylor's Version),329160,country
2025-01-21 22:26,Taylor Swift,The Man,190360,country
2025-01-21 22:32,Taylor Swift,illicit affairs,190898,country
2025-01-21 22:35,Taylor Swift,"""Slut!"" (Taylor's Version) (From The Vault)",180381,country
2025-01-21 22:38,Olivia Rodrigo,"jealousy, jealousy",173160,pop
2025-01-21 22:41,Kali Uchis,Moonlight,187557,rnb
2025-01-21 22:45,Taylor Swift,Speak Now,240760,country
2025-01-21 22:50,The 1975,About You,326490,indie
2025-01-21 22:54,Taylor Swift,Wildest Dreams,220440,country
2025-01-21 22:57,Taylor Swift,The Archer,211240,country
2025-01-21 23:02,Lana Del Rey,Art Deco,295066,female vocalists
2025-01-21 23:05,Mitski,My Love Mine All Mine,137773,seen live
2025-01-21 23:09,Lana Del Rey,Pretty When You Cry,234146,female vocalists
2025-01-21 23:12,Sixpence None The Richer,Kiss Me,208680,pop
2025-01-21 23:15,Doechii,What It Is (Solo Version),189824,rap
2025-01-21 23:20,Ruth B.,Lost Boy,275280,pop
2025-01-21 23:23,Lana Del Rey,Diet Mountain Dew,189981,female vocalists
2025-01-21 23:27,Cigarettes After Sex,Cry,256800,dream pop
2025-01-22 00:27,Arctic Monkeys,I Wanna Be Yours,183956,indie
2025-01-22 00:31,Chase Atlantic,Paradise,256453,rnb
2025-01-22 00:35,Arctic Monkeys,No. 1 Party Anthem,243131,indie
2025-01-22 00:40,Chase Atlantic,Friends,230010,rnb
2025-01-22 00:45,The Neighbourhood,Nervous,245000,indie
2025-01-22 00:49,Cigarettes After Sex,John Wayne,238017,dream pop
2025-01-22 00:53,Chase Atlantic,Slow Down,212093,rnb
2025-01-22 00:56,Chase Atlantic,Vibes,216217,rnb
2025-01-22 01:01,Cigarettes After Sex,Apocalypse,290616,dream pop
